Destination Port,Flow Duration,Total Fwd Packets,Total Length of Fwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,PSH Flag Count,ACK Flag Count,Average Packet Size,Subflow Fwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Max,Active Min,Idle Mean,Idle Max,Idle Min,Label
80,115237260,16,501,417,0,31.3125,102.8608891,1767,0,126.6428571,472.1299702,19.73320088,0.260332465,3973698.621,4877176.457,10000000,102,115000000,7682484.0,4181825.102,10000000,105,110000000,8491762.308,3761988.67,10000000,717,332,424,0.138843982,0.121488484,0,1767,73.35483871,323.0020174,104330.3032,0,1,0,75.8,501,8192,946,15,20,32285.72727,60209,29258,10000000.0,10000000,9995786,Normal Traffic
443,114558022,29,2145,529,0,73.9655172414,180.0907475133,1418,0,584.6296296296,668.6416280644,156.5145738986,0.4888352559,2082873.12727273,4028097.41770975,10011346,2,114521122,4090040.07142857,4918947.27538939,10048018,2,114521269,4404664.19230769,4977909.16479976,10048191,4,936,872,0.2531468289,0.235688427,0,1418,314.5614035088,539.1657914098,290699.750626566,0,1,0,320.1785714286,2145,29200,365,5,32,405753.181818182,3763172,36672,10005257.9090909,10011346,9959998,Normal Traffic
53,340,1,65,65,65,65.0,0.0,123,123,123.0,0.0,552941.1765,5882.352941,340.0,0.0,340,340,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,2941.176471,2941.176471,65,123,84.33333333,33.48631561,1121.333333,0,0,0,126.5,65,-1,-1,0,20,0.0,0,0,0.0,0,0,Normal Traffic
53,23574,2,84,42,42,42.0,0.0,142,142,142.0,0.0,15610.41826,169.6784593,7858.0,13605.25909,23568,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,64,64,84.83922966,84.83922966,42,142,82.0,54.77225575,3000.0,0,0,0,102.5,84,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
443,118383266,19,1207,380,0,63.52631579,94.83398853,1430,0,294.3888889,501.6586769,54.95709166,0.312544173,3288424.056,13700000.0,58900000,3,118000000,6576848.111,19000000.0,58900000,44,118000000,6959029.882,19500000.0,59000000,3,392,372,0.160495657,0.152048517,0,1430,171.2105263,366.2400009,134131.7383,0,1,0,175.8378378,1207,8192,360,18,20,332168.5,582398,81939,58800000.0,58900000,58700000,Normal Traffic
53,45643,2,70,35,35,35.0,0.0,132,132,132.0,0.0,7317.660978,87.63665841,15214.33333,26306.10861,45590,4,49,49.0,0.0,49,49,4,4.0,0.0,4,4,64,64,43.81832921,43.81832921,35,132,73.8,53.12908808,2822.7,0,0,0,92.25,70,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
53,50575,1,48,48,48,48.0,0.0,88,88,88.0,0.0,2689.07563,39.54522986,50575.0,0.0,50575,50575,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,19.77261493,19.77261493,48,88,61.33333333,23.09401077,533.3333333,0,0,0,92.0,48,-1,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
443,15328807,11,5791,1746,0,526.4545454545,788.1444491508,2168,0,571.4705882353,746.291089124,1011.5594775249,1.8266261686,567733.592592593,2049533.26417255,9999461,3,5329139,532913.9,1295895.85199578,4157333,217,15296524,956032.75,2629284.48931861,9999513,3,232,352,0.7176031377,1.109023031,0,2168,534.6896551724,742.4034378504,551162.86453202,0,1,0,553.7857142857,5791,8192,89,10,20,5329139.0,5329139,5329139,9999461.0,9999461,9999461,Normal Traffic
53,241,2,72,36,36,36.0,0.0,164,164,164.0,0.0,1659751.037,16597.51037,80.33333333,133.0801763,234,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,40,40,8298.755187,8298.755187,36,164,87.2,70.10848736,4915.2,0,0,0,109.0,72,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
53816,214,2,12,6,6,6.0,0.0,0,0,0.0,0.0,56074.76636,9345.794393,214.0,0.0,214,214,214,214.0,0.0,214,214,0,0.0,0.0,0,0,40,0,9345.794393,0.0,6,6,6.0,0.0,0.0,0,0,1,9.0,12,5114,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
8021,45,1,2,2,2,2.0,0.0,6,6,6.0,0.0,177777.7778,44444.44444,45.0,0.0,45,45,0,0.0,0.0,0,0,0,0.0,0.0,0,0,24,20,22222.22222,22222.22222,2,6,3.333333333,2.309401077,5.333333333,0,1,0,5.0,2,1024,0,0,24,0.0,0,0,0.0,0,0,Port Scanning
35368,2,3,31,31,0,10.33333333,17.89785834,0,0,0.0,0.0,15500000.0,1500000.0,1.0,0.0,1,1,2,1.0,0.0,1,1,0,0.0,0.0,0,0,96,0,1500000.0,0.0,0,31,7.75,15.5,240.25,0,0,1,10.33333333,31,59,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
53,24013,2,80,40,40,40.0,0.0,56,56,56.0,0.0,7995.6690126182,166.5764377629,8004.3333333333,13857.8498452442,24006,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,40,64,83.2882188814,83.2882188814,40,56,46.4,8.7635609201,76.8,0,0,0,58.0,80,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
443,24527,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,122.3141844,12263.5,17126.83335,24374,153,24527,12263.5,17126.83335,24374,153,0,0.0,0.0,0,0,60,0,122.3141844,0.0,0,0,0.0,0.0,0.0,0,0,1,0.0,0,63635,-1,0,20,0.0,0,0,0.0,0,0,Normal Traffic
33098,3,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,64,0,666666.6667,0.0,0,0,0.0,0.0,0.0,0,0,1,0.0,0,377,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
39743,52,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,38461.5384615385,52.0,0.0,52,52,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,19230.7692307692,19230.7692307692,0,0,0.0,0.0,0.0,0,0,1,0.0,0,378,604,0,32,0.0,0,0,0.0,0,0,Normal Traffic
53,209,2,78,39,39,39.0,0.0,90,90,90.0,0.0,1234449.761,19138.75598,69.66666667,80.43216604,159,3,3,3.0,0.0,3,3,47,47.0,0.0,47,47,64,64,9569.37799,9569.37799,39,90,59.4,27.93385043,780.3,0,0,0,74.25,78,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
80,448762,3,395,395,0,131.6666667,228.0533563,1346,0,336.5,673.0,3879.561995,15.59846868,74793.66667,114184.4261,223875,4,220614,110307.0,155868.962,220523,91,228270,76090.0,128108.9694,223997,4,104,136,6.685058004,8.913410672,0,1346,217.625,476.4235623,226979.4107,0,1,0,248.7142857,395,29200,16,1,32,0.0,0,0,0.0,0,0,Normal Traffic
53,48936,2,98,49,49,49.0,0.0,152,152,152.0,0.0,8214.8111819519,81.7394147458,16312.0,28248.0166383412,48930,2,2,2.0,0.0,2,2,4,4.0,0.0,4,4,40,40,40.8697073729,40.8697073729,49,152,90.2,56.415423423,3182.7,0,0,0,112.75,98,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
7007,74,1,2,2,2,2.0,0.0,6,6,6.0,0.0,108108.1081,27027.02703,74.0,0.0,74,74,0,0.0,0.0,0,0,0,0.0,0.0,0,0,24,20,13513.51351,13513.51351,2,6,3.333333333,2.309401077,5.333333333,0,1,0,5.0,2,1024,0,0,24,0.0,0,0,0.0,0,0,Port Scanning
53,65116,1,55,55,55,55.0,0.0,110,110,110.0,0.0,2533.939431169,30.7144173475,65116.0,0.0,65116,65116,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,20,15.3572086738,15.3572086738,55,110,73.3333333333,31.7542648054,1008.3333333333,0,0,0,110.0,55,-1,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
1755,67,2,4,2,2,2.0,0.0,6,6,6.0,0.0,238805.9701,59701.49254,22.33333333,34.38507428,62,1,4,4.0,0.0,4,4,1,1.0,0.0,1,1,48,40,29850.74627,29850.74627,2,6,3.6,2.19089023,4.8,0,1,0,4.5,4,1024,0,1,24,0.0,0,0,0.0,0,0,Normal Traffic
53,183848,4,164,41,41,41.0,0.0,104,104,104.0,0.0,2023.410644,32.63565554,36769.6,56535.57696,128331,1,128381,42793.66667,74077.50753,128331,1,3,3.0,0.0,3,3,80,40,21.75710369,10.87855185,41,104,59.0,30.7408523,945.0,0,0,0,68.83333333,164,-1,-1,3,20,0.0,0,0,0.0,0,0,Normal Traffic
53,43928,2,94,47,47,47.0,0.0,63,63,63.0,0.0,5008.195229,91.05809506,14642.66667,25317.68533,43877,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,80,40,45.52904753,45.52904753,47,63,53.4,8.76356092,76.8,0,0,0,66.75,94,-1,-1,1,40,0.0,0,0,0.0,0,0,Normal Traffic
53,61271,2,72,36,36,36.0,0.0,150,150,150.0,0.0,6071.387769,65.28373945,20423.66667,35249.26317,61126,48,97,97.0,0.0,97,97,48,48.0,0.0,48,48,64,40,32.64186973,32.64186973,36,150,81.6,62.44037156,3898.8,0,0,0,102.0,72,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
53,198,2,64,32,32,32.0,0.0,48,48,48.0,0.0,808080.8081,20202.0202,66.0,107.3871501,190,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,80,80,10101.0101,10101.0101,32,48,38.4,8.76356092,76.8,0,0,0,48.0,64,-1,-1,1,40,0.0,0,0,0.0,0,0,Normal Traffic
443,118531217,48,3082,517,0,64.20833333,141.9853091,2920,0,1209.362069,905.9937589,617.7697475,0.894279184,1128868.733,3098447.426,10000000,0,119000000,2521940.787,4268719.343,10000000,3,113000000,1984581.298,3973053.333,10100000,49,1020,1304,0.404956612,0.489322572,0,2920,684.3457944,883.0130248,779712.0019,0,1,0,690.8018868,3082,8192,330,43,20,258837.1667,2851038,22710,9618764.0,10000000,5386407,Normal Traffic
443,14351,2,12,6,6,6.0,0.0,0,0,0.0,0.0,836.1786635,139.3631106,14351.0,0.0,14351,14351,14351,14351.0,0.0,14351,14351,0,0.0,0.0,0,0,40,0,139.3631106,0.0,6,6,6.0,0.0,0.0,0,0,1,9.0,12,254,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
53,140935,1,55,55,55,55.0,0.0,116,116,116.0,0.0,1213.325292,14.19093909,140935.0,0.0,140935,140935,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,20,7.095469543,7.095469543,55,116,75.33333333,35.21836642,1240.333333,0,0,0,113.0,55,-1,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
443,5178662,8,350,193,0,43.75,74.42493822,1529,0,750.0,803.5722743,936.5353445,2.703400994,398358.6154,1259053.972,4582914,1,5178662,739808.8571,1698242.656,4582914,1,279315,55863.0,73801.80785,143933,50,172,128,1.544800568,1.158600426,0,1529,323.3333333,602.9428623,363540.0952,0,1,0,346.4285714,350,8192,237,3,20,0.0,0,0,0.0,0,0,Normal Traffic
53,24165,1,85,85,85,85.0,0.0,167,167,167.0,0.0,10428.3054,82.76432857,24165.0,0.0,24165,24165,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,41.38216429,41.38216429,85,167,112.3333333,47.34272207,2241.333333,0,0,0,168.5,85,-1,-1,0,20,0.0,0,0,0.0,0,0,Normal Traffic
80,83587185,6,303,303,0,50.5,123.699232,4344,0,1932.5,1754.831473,142.3423938,0.143562677,7598835.0,25200000.0,83400000,1,83500000,16700000.0,37300000.0,83400000,1,146463,29292.6,58892.41851,134243,47,200,200,0.071781338,0.071781338,0,4344,915.2307692,1500.191607,2250574.859,0,0,1,991.5,303,274,235,1,32,15.0,15,15,83400000.0,83400000,83400000,DoS
5862,12,1,2,2,2,2.0,0.0,6,6,6.0,0.0,666666.6667,166666.6667,12.0,0.0,12,12,0,0.0,0.0,0,0,0,0.0,0.0,0,0,24,20,83333.33333,83333.33333,2,6,3.333333333,2.309401077,5.333333333,0,1,0,5.0,2,1024,0,0,24,0.0,0,0,0.0,0,0,Port Scanning
25735,32,1,2,2,2,2.0,0.0,6,6,6.0,0.0,250000.0,62500.0,32.0,0.0,32,32,0,0.0,0.0,0,0,0,0.0,0.0,0,0,24,20,31250.0,31250.0,2,6,3.333333333,2.309401077,5.333333333,0,1,0,5.0,2,1024,0,0,24,0.0,0,0,0.0,0,0,Port Scanning
53,23712,2,56,28,28,28.0,0.0,88,88,88.0,0.0,9784.075574,168.6909582,7904.0,13684.93343,23706,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,64,64,84.34547908,84.34547908,28,88,52.0,32.86335345,1080.0,0,0,0,65.0,56,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
443,118357063,15,1102,439,0,73.46666667,117.4161504,1430,0,285.1764706,488.0892894,50.27160905,0.270368318,3817969.774,14700000.0,58900000,1,118000000,8454075.929,21400000.0,59000000,47,118000000,7391789.5,20100000.0,59000000,1,312,352,0.126735149,0.143633169,0,1430,180.3030303,370.6161664,137356.3428,0,1,0,185.9375,1102,8192,360,14,20,224506.0,361546,87466,58900000.0,58900000,58900000,Normal Traffic
53,48169,4,160,40,40,40.0,0.0,124,124,124.0,0.0,8470.177915,124.5614399,9633.8,15999.85993,36892,1,36896,12298.66667,21298.45145,36892,1,3,3.0,0.0,3,3,80,40,83.04095995,41.52047998,40,124,64.0,40.98780306,1680.0,0,0,0,74.66666667,160,-1,-1,3,20,0.0,0,0,0.0,0,0,Normal Traffic
443,6351724,12,769,370,0,64.08333333,118.4785814,2066,0,723.875,739.2513217,1944.511443,4.408251996,235249.037,1152496.593,5999678,0,6351724,577429.4545,1803035.107,6012027,205,6236170,415744.6667,1545224.844,5999678,4,252,332,1.889250855,2.51900114,0,2066,425.8965517,641.5591691,411598.1675,0,1,0,441.1071429,769,8192,66,11,20,339703.0,339703,339703,5999678.0,5999678,5999678,Normal Traffic
33309,6300247,1,6,6,6,6.0,0.0,6,6,6.0,0.0,5.714061687,0.952343614,1260049.4,2797861.405,6264991,3,0,0.0,0.0,0,0,6278863,1569715.75,3130188.961,6264991,3,20,100,0.158723936,0.793619679,6,6,6.0,0.0,0.0,0,0,1,7.0,6,229,0,0,20,35256.0,35256,35256,6264991.0,6264991,6264991,Normal Traffic
59153,95,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,21052.6315789474,95.0,0.0,95,95,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,10526.3157894737,10526.3157894737,0,0,0.0,0.0,0.0,0,0,1,0.0,0,57,229,0,32,0.0,0,0,0.0,0,0,Normal Traffic
53,100715,2,64,32,32,32.0,0.0,128,128,128.0,0.0,3177.282431,39.71603038,33571.66667,58064.69392,100619,48,48,48.0,0.0,48,48,48,48.0,0.0,48,48,80,64,19.85801519,19.85801519,32,128,70.4,52.58136552,2764.8,0,0,0,88.0,64,-1,-1,1,40,0.0,0,0,0.0,0,0,Normal Traffic
53,46957,2,86,43,43,43.0,0.0,81,81,81.0,0.0,5281.4276891624,85.1843175671,15652.3333333333,27104.5744171225,46950,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,40,40,42.5921587836,42.5921587836,43,81,58.2,20.8134571852,433.2,0,0,0,72.75,86,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
443,254721,12,3182,1448,0,265.1666666667,554.2103035907,1448,0,266.5555555556,516.8716260134,21910.246897586,82.4431436748,12736.05,19449.3151265566,44345,1,254721,23156.4545454545,28961.2123308526,84627,1,175834,21979.25,22873.7236880474,46027,4,396,296,47.1103678142,35.3327758606,0,1448,253.6818181818,515.6280854558,265872.322510823,0,1,0,265.7619047619,3182,65535,1120,7,32,0.0,0,0,0.0,0,0,Normal Traffic
65146,50,1,6,6,6,6.0,0.0,6,6,6.0,0.0,240000.0,40000.0,50.0,0.0,50,50,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,20000.0,20000.0,6,6,6.0,0.0,0.0,0,0,1,9.0,6,512,256,0,20,0.0,0,0,0.0,0,0,Normal Traffic
443,104971,6,110,110,0,18.33333333,44.90731195,1565,0,753.25,871.0887345,29751.07411,95.26440636,11663.44444,22000.48239,50504,4,104971,20994.2,27277.90032,51123,4,51455,17151.66667,29116.36424,50772,209,204,136,57.15864382,38.10576254,0,1565,283.9090909,605.9192115,367138.0909,0,1,0,312.3,110,65535,115,1,32,0.0,0,0,0.0,0,0,Normal Traffic
443,240787,13,1245,773,0,95.7692307692,217.1175387688,1958,0,758.0,803.803614075,33502.6392620864,91.3670588528,11466.0476190476,20154.3058512969,81184,1,240787,20065.5833333333,24117.5962109084,81184,1,181856,22732.0,38552.6618573311,109791,50,428,296,53.9896256858,37.3774331671,0,1958,350.7391304348,610.3418727083,372517.201581028,0,1,0,366.6818181818,1245,65535,8192,6,32,0.0,0,0,0.0,0,0,Normal Traffic
53,603,2,76,38,38,38.0,0.0,102,102,102.0,0.0,464344.941956882,6633.4991708126,201.0,307.5109754139,555,0,0,0.0,0.0,0,0,48,48.0,0.0,48,48,80,80,3316.7495854063,3316.7495854063,38,102,63.6,35.0542436803,1228.8,0,0,0,79.5,76,-1,-1,1,40,0.0,0,0,0.0,0,0,Normal Traffic
443,5496478,8,410,229,0,51.25,83.16034426,1460,0,675.6,733.0199861,689.1685912,2.36515092,458039.8333,1351239.392,4732057,1,5496478,785211.1429,1746036.815,4732057,4,651189,162797.25,218041.7488,461109,84,172,112,1.455477489,0.909673431,0,1460,270.5714286,517.0885528,267380.5714,0,1,0,291.3846154,410,8192,60,7,20,0.0,0,0,0.0,0,0,Normal Traffic
39941,71,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,28169.014084507,71.0,0.0,71,71,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,14084.5070422535,14084.5070422535,0,0,0.0,0.0,0.0,0,0,1,0.0,0,407,784,0,32,0.0,0,0,0.0,0,0,Normal Traffic
443,115856745,23,1325,470,0,57.60869565,139.7298495,1418,0,384.25,586.6865814,77.76845448,0.371148007,2758493.929,4428006.281,10000000,3,116000000,5266215.682,4980793.94,10000000,3,111000000,5855789.789,5051041.449,10000000,48,744,648,0.198521027,0.17262698,0,1418,204.7727273,435.453512,189619.7611,0,1,0,209.5348837,1325,29200,365,5,32,104127.9091,781836,36257,10000000.0,10000000,9998804,Normal Traffic
53,47681,2,72,36,36,36.0,0.0,230,230,230.0,0.0,11157.4841131688,83.8908579938,15893.6666666667,27521.7099820003,47673,4,4,4.0,0.0,4,4,4,4.0,0.0,4,4,64,40,41.9454289969,41.9454289969,36,230,113.6,106.258176156,11290.8,0,0,0,142.0,72,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
465,124,3,49,37,6,16.33333333,17.89785834,0,0,0.0,0.0,395161.2903,24193.54839,62.0,19.79898987,76,48,124,62.0,19.79898987,76,48,0,0.0,0.0,0,0,60,0,24193.54839,0.0,6,37,13.75,15.5,240.25,0,0,1,18.33333333,49,255,-1,2,20,0.0,0,0,0.0,0,0,Normal Traffic
80,1116164,52,397,397,0,7.634615385,55.05399448,4344,0,1793.80303,808.6090473,106425.2207,105.7192312,9539.863248,44658.54968,221764,1,1115705,21876.56863,66208.29833,224991,2,895086,13770.55385,53157.86994,221882,1,1672,2120,46.58813579,59.13109543,0,4344,998.2184874,1075.345921,1156368.85,0,1,0,1006.677966,397,29200,16,1,32,0.0,0,0,0.0,0,0,Normal Traffic
49474,8881567,5,11613,11595,0,2322.6,5183.42983,20,0,6.888888889,5.30199124,1314.520287,1.576298417,683197.4615,2215940.853,8040872,1,8881567,2220391.75,4169800.808,8468382,566,8467664,1058458.0,2824918.21,8040872,1,112,192,0.56296372,1.013334696,0,11595,778.7333333,2992.233243,8953459.781,0,0,1,834.3571429,11613,229,256,3,20,427462.0,427462,427462,8040872.0,8040872,8040872,Normal Traffic
80,28433,3,331,331,0,110.3333333,191.1029391,5792,0,1932.5,2181.008184,419442.1974,316.5336053,3554.125,6804.833669,18072,1,9998,4999.0,7068.239385,9997,1,28363,5672.6,8151.489269,18072,45,104,200,105.5112018,211.0224035,0,5792,1192.6,1887.912851,3564214.933,0,1,0,1325.111111,331,29200,235,1,32,0.0,0,0,0.0,0,0,DoS
53,23856,1,52,52,52,52.0,0.0,68,68,68.0,0.0,5030.1810865191,83.836351442,23856.0,0.0,23856,23856,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,41.918175721,41.918175721,52,68,57.3333333333,9.237604307,85.3333333333,0,0,0,86.0,52,-1,-1,0,20,0.0,0,0,0.0,0,0,Normal Traffic
53,30591,2,68,34,34,34.0,0.0,242,242,242.0,0.0,18044.5229,130.7574123,10197.0,17616.7025,30539,4,48,48.0,0.0,48,48,4,4.0,0.0,4,4,64,40,65.37870616,65.37870616,34,242,117.2,113.926292,12979.2,0,0,0,146.5,68,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
80,90089720,3,18,6,6,6.0,0.0,6,6,6.0,0.0,0.3996016416,0.0666002736,18017944.0,24631477.8589364,45003309,29441,90060005,45030002.5,4410.2249942605,45033121,45026884,90060279,45030139.5,4079.2990206652,45033024,45027255,60,60,0.0333001368,0.0333001368,6,6,6.0,0.0,0.0,0,0,1,7.0,18,64499,4538,2,20,29626.5,29812,29441,45000376.0,45003309,44997443,Normal Traffic
443,116212976,35,2313,428,0,66.0857142857,139.5992945011,1418,0,773.5675675676,670.6326838864,266.19230541,0.6195521574,1636802.47887324,3665159.44786391,10023128,4,116212976,3418028.70588235,4738915.69784897,10059903,49,110878349,3079954.13888889,4687673.88921558,10059885,4,1128,1192,0.3011711876,0.3183809698,0,1418,423.7671232877,601.3664652862,361641.625570776,0,1,0,429.6527777778,2313,29200,390,8,32,66016.0833333333,387581,36675,9618394.5,10023128,5297771,Normal Traffic
80,15195,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,131.6222442,15195.0,0.0,15195,15195,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,65.81112208,65.81112208,0,0,0.0,0.0,0.0,0,0,1,0.0,0,2327,51,0,20,0.0,0,0,0.0,0,0,Normal Traffic
443,116046311,22,1063,373,0,48.31818182,108.1006526,2697,0,346.0526316,742.2125687,65.81855066,0.353307224,2901157.775,4466983.008,10000000,3,116000000,5526014.81,4955362.394,10100000,3,112000000,6239320.222,5089782.404,11100000,210,452,392,0.189579486,0.163727738,0,2697,181.8571429,520.2922524,270704.0279,0,1,0,186.2926829,1063,8192,11,21,20,207963.4545,1086438,84218,10000000.0,10000000,9971631,Normal Traffic
53,23228,1,53,53,53,53.0,0.0,69,69,69.0,0.0,5252.281729,86.10297916,23228.0,0.0,23228,23228,0,0.0,0.0,0,0,0,0.0,0.0,0,0,40,32,43.05148958,43.05148958,53,69,58.33333333,9.237604307,85.33333333,0,0,0,87.5,53,-1,-1,0,40,0.0,0,0,0.0,0,0,Normal Traffic
54299,32026,2,12,6,6,6.0,0.0,6,6,6.0,0.0,562.0433398,93.67388996,16013.0,22577.91952,31978,48,32026,32026.0,0.0,32026,32026,0,0.0,0.0,0,0,40,20,62.44925998,31.22462999,6,6,6.0,0.0,0.0,0,0,1,8.0,12,12501,256,1,20,0.0,0,0,0.0,0,0,Normal Traffic
54590,40,1,6,6,6,6.0,0.0,6,6,6.0,0.0,300000.0,50000.0,40.0,0.0,40,40,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,25000.0,25000.0,6,6,6.0,0.0,0.0,0,0,1,9.0,6,122,253,0,20,0.0,0,0,0.0,0,0,Normal Traffic
443,14852,1,6,6,6,6.0,0.0,6,6,6.0,0.0,807.9719903,134.6619984,14852.0,0.0,14852,14852,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,67.33099919,67.33099919,6,6,6.0,0.0,0.0,1,0,1,9.0,6,0,0,0,20,0.0,0,0,0.0,0,0,Normal Traffic
2399,71,1,2,2,2,2.0,0.0,6,6,6.0,0.0,112676.0563,28169.01408,71.0,0.0,71,71,0,0.0,0.0,0,0,0,0.0,0.0,0,0,24,20,14084.50704,14084.50704,2,6,3.333333333,2.309401077,5.333333333,0,1,0,5.0,2,1024,0,0,24,0.0,0,0,0.0,0,0,Port Scanning
53,329,2,72,36,36,36.0,0.0,100,100,100.0,0.0,826747.720364742,12158.0547112462,109.6666666667,184.7520861407,323,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,64,64,6079.0273556231,6079.0273556231,36,100,61.6,35.0542436803,1228.8,0,0,0,77.0,72,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
53,24273,1,47,47,47,47.0,0.0,63,63,63.0,0.0,4531.784287,82.39607795,24273.0,0.0,24273,24273,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,32,41.19803897,41.19803897,47,63,52.33333333,9.237604307,85.33333333,0,0,0,78.5,47,-1,-1,0,20,0.0,0,0,0.0,0,0,Normal Traffic
80,5856762,3,12,6,0,4.0,3.464101615,0,0,0.0,0.0,2.048913717,0.682971239,1952254.0,3307787.16,5771440,4,5856762,2928381.0,4020698.253,5771444,85318,0,0.0,0.0,0,0,72,32,0.512228429,0.17074281,0,6,2.4,3.286335345,10.8,0,1,0,3.0,12,8192,29200,2,20,0.0,0,0,0.0,0,0,Normal Traffic
80,5305395,3,12,6,0,4.0,3.464101615,0,0,0.0,0.0,2.261848552,0.753949517,1768465.0,3030977.843,5268272,125,5305395,2652697.5,3698980.931,5268272,37123,0,0.0,0.0,0,0,72,32,0.565462138,0.188487379,0,6,2.4,3.286335345,10.8,0,1,0,3.0,12,8192,29200,2,20,0.0,0,0,0.0,0,0,Normal Traffic
53,171,2,90,45,45,45.0,0.0,61,61,61.0,0.0,1239766.082,23391.81287,57.0,57.41950888,118,4,4,4.0,0.0,4,4,49,49.0,0.0,49,49,40,40,11695.90643,11695.90643,45,61,51.4,8.76356092,76.8,0,0,0,64.25,90,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
443,119344250,12,72,6,6,6.0,0.0,31,0,2.642857143,8.316870185,0.91332427,0.217857165,4773770.0,5051293.587,10000000,4,110000000,10000000.0,2000.445023,10000000,10000000,119000000,9178487.0,2772358.254,10000000,4,240,424,0.100549461,0.117307704,0,31,4.259259259,6.12430588,37.50712251,0,0,1,4.423076923,72,251,65,11,20,24135.66667,25626,23787,9921218.167,10000000,9002021,Normal Traffic
80,98628762,9,353,353,0,39.22222222,117.6666667,5792,0,1932.5,2181.008184,121.1411333,0.152085454,7044911.571,26400000.0,98600000,1,98600000,12300000.0,34900000.0,98600000,1,16499,3299.8,5176.234896,11992,46,296,200,0.091251272,0.060834181,0,5792,746.75,1578.897527,2492917.4,0,0,1,796.5333333,353,274,235,1,32,1996.0,1996,1996,98600000.0,98600000,98600000,DoS
